gene_id	reporting_category	biochemical_context	original_families	resolution_group	family_resolution_method	family_resolution_status	nearest_reference_id	nearest_reference_family	nearest_reference_distance	hmmer_score	hmmer_evalue	length	source	sequence_scope	discovery_round	matched_protein_id	meme_status	meme_status_quality_aware	motif_support_quality	meme_evaluable	singleton_passthrough	n_motifs_found	n_motifs_expected	motif_ids	motif_best_evalue	motif_coverage	expected_domain_record_present	pfam_n_domains	pfam_domain_architecture	pfam_best_evalue	pfam_total_score	pfam_confirmation_rule	pfam_required_ids	pfam_required_n_domains	pfam_required_n_present	domain_confirmation_status	domain_validated	meme_biological_pass	meme_operational_pass	meme_pass	pfam_pass	pfam_status	pfam_gate_active	final_pass	final_outcome
GMO.00002176.v1.g309610.t1	sult	Conjugation, transfer, and redox chemistry								245.3	2.1e-71	332	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g309610.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	8.25e-52	0.9	true	1	all	4.5e-77	245.0	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g309620.t1	sult	Conjugation, transfer, and redox chemistry								233.8	8.799999999999999e-69	348	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g309620.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.0599999999999998e-54	0.9	true	1	all	1.4e-71	227.0	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001056.v1.g098350.t1	sult	Conjugation, transfer, and redox chemistry								231.4	4.9e-68	301	proteome_v1_exact	full_length	round2	GMO.00001056.v1.g098350.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_7,motif_8,motif_9	1.33e-55	0.8	true	1	all	1.2e-65	207.6	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002363.v1.g510350.t1	sult	Conjugation, transfer, and redox chemistry								223.5	1.3e-65	301	proteome_v1_exact	full_length	round2	GMO.00002363.v1.g510350.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_7,motif_8,motif_9	1.11e-52	0.8	true	1	all	8.7e-65	204.7	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001111.v1.g112250.t1	sult	Conjugation, transfer, and redox chemistry								195.9	2.3e-56	240	proteome_v1_exact	full_length	round2	GMO.00001111.v1.g112250.t1	confirmed	confirmed	strong_only	True	False	7	10	motif_1,motif_2,motif_3,motif_4,motif_7,motif_8,motif_9	1.4e-49	0.7	true	1	all	4.6e-62	195.8	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001056.v1.g098640.t1	sult	Conjugation, transfer, and redox chemistry								78.2	1.9e-21	96	proteome_v1_exact	full_length	round2	GMO.00001056.v1.g098640.t1	confirmed	confirmed	strong_only	True	False	2	10	motif_2,motif_4	5.89e-43	0.2	true	1	all	2.8e-20	58.9	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002363.v1.g509990.t1	sult	Conjugation, transfer, and redox chemistry								78.2	1.9e-21	96	proteome_v1_exact	full_length	round2	GMO.00002363.v1.g509990.t1	confirmed	confirmed	strong_only	True	False	2	10	motif_2,motif_4	5.89e-43	0.2	true	1	all	2.8e-20	58.9	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002363.v1.g509960.t1	sult	Conjugation, transfer, and redox chemistry								57.5	3.7e-15	72	proteome_v1_exact	full_length	round2	GMO.00002363.v1.g509960.t1	partial	partial	strong_only	True	False	1	10	motif_4	2.5500000000000003e-31	0.1	true	1	all	1.6e-14	40.0	any_required	PF00685	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001605.v1.g208780.t1	ugt	Conjugation, transfer, and redox chemistry								519.2	2.3e-155	455	proteome_v1_exact	full_length	round2	GMO.00001605.v1.g208780.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.84e-34	1.0	true	1	all	2.1e-30	92.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001665.v1.g217040.t1	ugt	Conjugation, transfer, and redox chemistry								519.2	2.3e-155	455	proteome_v1_exact	full_length	round2	GMO.00001665.v1.g217040.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.84e-34	1.0	true	1	all	2.1e-30	92.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001355.v1.g166210.t1	ugt	Conjugation, transfer, and redox chemistry								419.4	4.2000000000000005e-125	471	proteome_v1_exact	full_length	round2	GMO.00001355.v1.g166210.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	4.55e-28	0.9	true	1	all	3.6e-30	91.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002290.v1.g442820.t1	ugt	Conjugation, transfer, and redox chemistry								414.9	9.5e-124	471	proteome_v1_exact	full_length	round2	GMO.00002290.v1.g442820.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	7.190000000000001e-27	0.9	true	1	all	1.1000000000000001e-30	92.9	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000872.v1.g079670.t1	ugt	Conjugation, transfer, and redox chemistry								380.6	2.5e-113	481	proteome_v1_exact	full_length	round2	GMO.00000872.v1.g079670.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.17e-30	1.0	true	1	all	8.000000000000001e-29	86.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002319.v1.g473720.t2	ugt	Conjugation, transfer, and redox chemistry								380.4	2.9e-113	476	proteome_v1_exact	full_length	round2	GMO.00002319.v1.g473720.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.68e-31	1.0	true	1	all	7.5e-29	86.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g339790.t1	ugt	Conjugation, transfer, and redox chemistry								245.2	2.9e-72	492	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g339790.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.55e-28	0.9	true	1	all	1.8e-27	82.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000193.v1.g004670.t1	ugt	Conjugation, transfer, and redox chemistry								242.9	1.4e-71	499	proteome_v1_exact	full_length	round2	GMO.00000193.v1.g004670.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.08e-27	0.9	true	1	all	2.6e-27	81.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g339580.t1	ugt	Conjugation, transfer, and redox chemistry								220.7	7.7e-65	472	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g339580.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.57e-29	1.0	true	1	all	3.1e-26	78.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g339780.t1	ugt	Conjugation, transfer, and redox chemistry								220.3	1.1e-64	491	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g339780.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.17e-30	0.9	true	1	all	3.0999999999999997e-29	88.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g339800.t1	ugt	Conjugation, transfer, and redox chemistry								216.0	2.1e-63	504	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g339800.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	3.03e-27	0.9	true	1	all	1.5999999999999998e-25	75.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000193.v1.g004470.t1	ugt	Conjugation, transfer, and redox chemistry								214.7	5.2e-63	473	proteome_v1_exact	full_length	round2	GMO.00000193.v1.g004470.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.4e-28	1.0	true	1	all	2.1999999999999996e-24	72.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000193.v1.g004660.t1	ugt	Conjugation, transfer, and redox chemistry								213.2	1.4999999999999998e-62	491	proteome_v1_exact	full_length	round2	GMO.00000193.v1.g004660.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.17e-30	0.9	true	1	all	3.2999999999999997e-29	88.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g339720.t1	ugt	Conjugation, transfer, and redox chemistry								193.9	1.1e-56	472	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g339720.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	9.81e-29	0.9	true	1	all	1.1e-20	59.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000193.v1.g004620.t1	ugt	Conjugation, transfer, and redox chemistry								193.5	1.4e-56	474	proteome_v1_exact	full_length	round2	GMO.00000193.v1.g004620.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	5.53e-30	0.9	true	1	all	7.3e-23	67.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g339730.t1	ugt	Conjugation, transfer, and redox chemistry								184.6	7.2e-54	557	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g339730.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_8,motif_9	1.8400000000000002e-29	0.8	true	1	all	1.9999999999999998e-26	78.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002275.v1.g406190.t1	ugt	Conjugation, transfer, and redox chemistry								181.9	4.7e-53	498	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g406190.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.85e-36	1.0	true	1	all	3.1e-32	98.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002276.v1.g412050.t1	ugt	Conjugation, transfer, and redox chemistry								181.9	4.7e-53	498	proteome_v1_exact	full_length	round2	GMO.00002276.v1.g412050.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.85e-36	1.0	true	1	all	3.1e-32	98.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002468.v1.g548850.t1	ugt	Conjugation, transfer, and redox chemistry								181.2	7.6e-53	493	proteome_v1_exact	full_length	round2	GMO.00002468.v1.g548850.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.25e-30	1.0	true	1	all	2.4e-23	68.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002276.v1.g412090.t1	ugt	Conjugation, transfer, and redox chemistry								181.1	8.199999999999999e-53	498	proteome_v1_exact	full_length	round2	GMO.00002276.v1.g412090.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.56e-33	1.0	true	1	all	2.8e-32	98.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g156040.t1	ugt	Conjugation, transfer, and redox chemistry								181.0	8.499999999999999e-53	458	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g156040.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	4.2800000000000003e-33	1.0	true	1	all	8.5e-29	86.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001399.v1.g180070.t1	ugt	Conjugation, transfer, and redox chemistry								180.5	1.2e-52	458	proteome_v1_exact	full_length	round2	GMO.00001399.v1.g180070.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.12e-33	1.0	true	1	all	1.8000000000000002e-28	85.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001247.v1.g133930.t1	ugt	Conjugation, transfer, and redox chemistry								179.2	3.2e-52	493	proteome_v1_exact	full_length	round2	GMO.00001247.v1.g133930.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.25e-30	1.0	true	1	all	5.5999999999999996e-24	70.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002176.v1.g339760.t1	ugt	Conjugation, transfer, and redox chemistry								177.9	7.8e-52	292	proteome_v1_exact	full_length	round2	GMO.00002176.v1.g339760.t1	confirmed	confirmed	strong_only	True	False	6	10	motif_1,motif_2,motif_4,motif_5,motif_6,motif_8	1e-27	0.6	true	1	all	1.9e-31	95.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002275.v1.g406170.t1	ugt	Conjugation, transfer, and redox chemistry								177.6	9.4e-52	498	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g406170.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	6.85e-36	1.0	true	1	all	1.8e-32	98.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001227.v1.g123860.t1	ugt	Conjugation, transfer, and redox chemistry								177.4	1.1e-51	483	proteome_v1_exact	full_length	round2	GMO.00001227.v1.g123860.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.820000000000001e-31	1.0	true	1	all	4.3e-27	81.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001247.v1.g133910.t2	ugt	Conjugation, transfer, and redox chemistry								174.6	7.6e-51	482	proteome_v1_exact	full_length	round2	GMO.00001247.v1.g133910.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.38e-31	1.0	true	1	all	1.4000000000000002e-22	66.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002468.v1.g548950.t2	ugt	Conjugation, transfer, and redox chemistry								173.4	1.7e-50	482	proteome_v1_exact	full_length	round2	GMO.00002468.v1.g548950.t2	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.38e-31	1.0	true	1	all	1e-22	66.6	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001177.v1.g117200.t1	ugt	Conjugation, transfer, and redox chemistry								173.2	1.9999999999999998e-50	479	proteome_v1_exact	full_length	round2	GMO.00001177.v1.g117200.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	5.1199999999999995e-28	0.8	true	1	all	2.2e-22	65.5	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002283.v1.g427500.t1	ugt	Conjugation, transfer, and redox chemistry								172.6	3.2e-50	485	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g427500.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.0500000000000003e-31	1.0	true	1	all	1.5e-26	79.2	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002283.v1.g427450.t1	ugt	Conjugation, transfer, and redox chemistry								171.5	6.8e-50	484	proteome_v1_exact	full_length	round2	GMO.00002283.v1.g427450.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.820000000000001e-31	1.0	true	1	all	1.5e-26	79.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002468.v1.g548890.t1	ugt	Conjugation, transfer, and redox chemistry								171.5	6.8e-50	493	proteome_v1_exact	full_length	round2	GMO.00002468.v1.g548890.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.25e-30	1.0	true	1	all	3.599999999999999e-24	71.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002354.v1.g499010.t1	ugt	Conjugation, transfer, and redox chemistry								171.4	7e-50	479	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g499010.t1	confirmed	confirmed	strong_only	True	False	8	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.17e-27	0.8	true	1	all	2.1e-21	62.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g084000.t1	ugt	Conjugation, transfer, and redox chemistry								171.1	9e-50	476	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g084000.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.7100000000000004e-37	1.0	true	1	all	5.1e-28	84.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g537990.t1	ugt	Conjugation, transfer, and redox chemistry								169.8	2.1e-49	486	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537990.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.5800000000000002e-31	1.0	true	1	all	5.899999999999999e-26	77.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001227.v1.g123890.t1	ugt	Conjugation, transfer, and redox chemistry								169.5	2.7e-49	485	proteome_v1_exact	full_length	round2	GMO.00001227.v1.g123890.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.820000000000001e-31	1.0	true	1	all	5.500000000000001e-28	84.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002275.v1.g406180.t1	ugt	Conjugation, transfer, and redox chemistry								169.2	3.3999999999999997e-49	499	proteome_v1_exact	full_length	round2	GMO.00002275.v1.g406180.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.12e-33	1.0	true	1	all	4.9000000000000005e-33	100.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002276.v1.g412060.t1	ugt	Conjugation, transfer, and redox chemistry								169.2	3.3999999999999997e-49	499	proteome_v1_exact	full_length	round2	GMO.00002276.v1.g412060.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.12e-33	1.0	true	1	all	4.9000000000000005e-33	100.7	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001227.v1.g123830.t1	ugt	Conjugation, transfer, and redox chemistry								167.3	1.3000000000000001e-48	485	proteome_v1_exact	full_length	round2	GMO.00001227.v1.g123830.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	8.28e-31	1.0	true	1	all	1.7e-26	79.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g083980.t1	ugt	Conjugation, transfer, and redox chemistry								166.6	2e-48	486	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g083980.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	9.16e-32	1.0	true	1	all	4.1e-26	77.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001399.v1.g180040.t1	ugt	Conjugation, transfer, and redox chemistry								166.0	3.1e-48	463	proteome_v1_exact	full_length	round2	GMO.00001399.v1.g180040.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.8100000000000002e-29	0.9	true	1	all	1.3e-27	82.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001694.v1.g224810.t1	ugt	Conjugation, transfer, and redox chemistry								165.3	5.2000000000000004e-48	478	proteome_v1_exact	full_length	round2	GMO.00001694.v1.g224810.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_6,motif_7,motif_8,motif_9	1.18e-33	0.9	true	1	all	1.3e-25	76.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002555.v1.g617440.t1	ugt	Conjugation, transfer, and redox chemistry								165.3	5.2000000000000004e-48	478	proteome_v1_exact	full_length	round2	GMO.00002555.v1.g617440.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_6,motif_7,motif_8,motif_9	1.18e-33	0.9	true	1	all	1.3e-25	76.1	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002453.v1.g537940.t1	ugt	Conjugation, transfer, and redox chemistry								164.4	9.5e-48	483	proteome_v1_exact	full_length	round2	GMO.00002453.v1.g537940.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	8.439999999999999e-38	1.0	true	1	all	9.6e-29	86.5	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001343.v1.g155980.t1	ugt	Conjugation, transfer, and redox chemistry								163.1	2.3e-47	463	proteome_v1_exact	full_length	round2	GMO.00001343.v1.g155980.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_8,motif_9	1.97e-30	0.9	true	1	all	4.8e-27	80.9	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001177.v1.g117170.t1	ugt	Conjugation, transfer, and redox chemistry								161.5	7.5e-47	471	proteome_v1_exact	full_length	round2	GMO.00001177.v1.g117170.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.41e-27	0.9	true	1	all	1.7e-26	79.0	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001690.v1.g222820.t1	ugt	Conjugation, transfer, and redox chemistry								161.5	7.099999999999999e-47	481	proteome_v1_exact	full_length	round2	GMO.00001690.v1.g222820.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.06e-31	1.0	true	1	all	2.7999999999999998e-24	71.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00001690.v1.g222830.t1	ugt	Conjugation, transfer, and redox chemistry								161.5	7.299999999999999e-47	492	proteome_v1_exact	full_length	round2	GMO.00001690.v1.g222830.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.94e-29	1.0	true	1	all	9.9e-22	63.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002465.v1.g547530.t1	ugt	Conjugation, transfer, and redox chemistry								161.5	7.299999999999999e-47	492	proteome_v1_exact	full_length	round2	GMO.00002465.v1.g547530.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	2.94e-29	1.0	true	1	all	9.9e-22	63.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002465.v1.g547540.t1	ugt	Conjugation, transfer, and redox chemistry								161.5	7.099999999999999e-47	481	proteome_v1_exact	full_length	round2	GMO.00002465.v1.g547540.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.06e-31	1.0	true	1	all	2.7999999999999998e-24	71.8	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00000895.v1.g084020.t1	ugt	Conjugation, transfer, and redox chemistry								161.1	9.4e-47	483	proteome_v1_exact	full_length	round2	GMO.00000895.v1.g084020.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	3.1300000000000003e-35	1.0	true	1	all	4.2e-28	84.4	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002354.v1.g499050.t1	ugt	Conjugation, transfer, and redox chemistry								158.9	4.5e-46	471	proteome_v1_exact	full_length	round2	GMO.00002354.v1.g499050.t1	confirmed	confirmed	strong_only	True	False	9	10	motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	1.41e-27	0.9	true	1	all	2.6e-26	78.5	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
GMO.00002253.v1.g377240.t1	ugt	Conjugation, transfer, and redox chemistry								158.6	5.2999999999999994e-46	492	proteome_v1_exact	full_length	round2	GMO.00002253.v1.g377240.t1	confirmed	confirmed	strong_only	True	False	10	10	motif_1,motif_10,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9	5.010000000000001e-31	1.0	true	1	all	8.2e-31	93.3	any_required	PF00201	1	1	complete	True	True	True	True	True	complete	True	True	retained
